,Unnamed: 0,job_id,mat,is_bpe,v_size,freq_cutoff,sim_cutoff,tkz_path,p_ratio,m_ratio,ulength_mean,ulength_std,util10,util30,util50,used_ulength_mean,used_ulength_std,used_p_ratio,used_m_ratio
91,91,91,blosum62,False,25600,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_25600.json,0.210546875,0.2601171875,3.9194921875,1.4114081160220626,0.9917578125,0.900546875,0.6737890625,2.827005228667475,0.9240564110768682,0.1149814911994553,0.0789057172394997
92,92,92,blosum62,False,800,0.2,0.7,hf_uniref50_mutbpe_0.7_3_12_0.2_800.json,0.08125,0.50125,2.5675,0.5838405923680031,0.995,0.99375,0.99375,1.909977722463295,0.5804870995274484,0.0346695136148847,0.0887873702958925
93,93,93,blosum62,False,25600,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_25600.json,0.16171875,0.785078125,3.88796875,0.9338588973364124,0.9429296875,0.760390625,0.6081640625,2.7634498961438974,0.8627934877842381,0.1980722608655466,0.2787756345963851
94,94,94,blosum62,False,1600,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_1600.json,0.17875,0.47125,2.803125,0.5484553185062103,0.9975,0.996875,0.996875,2.0755475570747,0.6006998496175041,0.085718102456312,0.0733749088397702
95,95,95,blosum62,True,51200,,,hf_uniref50_bpe_51200.json,0.0,0.0,4.40966796875,3.402968013329184,0.97337890625,0.5308203125,0.33314453125,3.0705190603194903,1.2895414592777286,0.0,0.0
96,96,96,blosum62,False,3200,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_3200.json,0.184375,0.5784375,3.074375,0.7629877334124829,0.98875,0.974375,0.96625,2.245432419971252,0.6165652859613814,0.1178030351852571,0.1158711956792559
97,97,97,blosum62,False,12800,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_12800.json,0.197890625,0.259609375,3.720546875,1.2076855019308426,0.996328125,0.955546875,0.9084375,2.6179796938758004,0.8188908545389947,0.0917163295624439,0.0622754668154433
98,98,98,blosum62,False,51200,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_51200.json,0.1440345292268031,0.8261820596449427,4.1771185282112375,1.2922044850968772,0.7549167040993692,0.5018455949846689,0.3336132648477628,2.9405603444208444,0.9531713870189272,0.2264292201102836,0.3343734645073511
99,99,99,blosum62,False,51200,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_51200.json,0.1440732569264111,0.8261319483765156,4.180525997227483,1.2978490772145057,0.7547689243805767,0.501864615264463,0.3335415975164496,2.9408167456314604,0.953620943962472,0.2265505134317685,0.3343890623847345
100,100,100,blosum62,False,6400,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_6400.json,0.1625,0.206875,3.43375,0.7370181896300803,0.99890625,0.985,0.9696875,2.4451244276870128,0.7022950066288135,0.0687678487773066,0.0466991041365675
101,101,101,blosum62,False,1600,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_1600.json,0.128125,0.14125,2.771875,0.5037286704997316,0.9975,0.996875,0.996875,2.1204788723404198,0.584516896540125,0.03610988727257,0.0251520783781449
102,102,102,blosum62,False,3200,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_3200.json,0.135,0.1584375,3.0675,0.6689234491378682,0.99875,0.99625,0.9915625,2.2905333621829347,0.6198001074752644,0.0513587437585992,0.0352647037204597
103,103,103,blosum62,False,1600,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_1600.json,0.124375,0.13375,2.77,0.5010058675300741,0.9975,0.996875,0.996875,2.122343105321137,0.5842855611995476,0.0351104351139268,0.0249490540025654
104,104,104,blosum62,False,1600,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_1600.json,0.17375,0.484375,2.825,0.6130741492228149,0.986875,0.978125,0.97375,2.066476989129688,0.6007597030268472,0.0847324713597006,0.0713848066686392
105,105,105,blosum62,False,6400,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_6400.json,0.1040625,0.8371875,3.3565625,0.6718416557086695,0.999375,0.97953125,0.93796875,2.399886019947377,0.679230838395939,0.0988817090326154,0.2952824211584638
106,106,106,blosum62,False,1600,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_1600.json,0.1275,0.139375,2.770625,0.5019158884708046,0.9975,0.996875,0.996875,2.1209468091602584,0.5844231970766269,0.0360198845299971,0.0251283908061513
107,107,107,blosum62,False,1600,0.005,0.7,hf_uniref50_mutbpe_0.7_3_12_0.005_1600.json,0.085,0.69375,2.874375,0.6021378294074391,0.9975,0.98375,0.969375,2.0464019139402105,0.6149934846088095,0.0518883242599191,0.1476116028093099
108,108,108,blosum62,False,3200,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_3200.json,0.114375,0.7715625,3.0284375,0.5552928668921082,0.99875,0.9984375,0.9940625,2.24526083472633,0.6278539467425667,0.0808331107515524,0.2305538957765208
109,109,109,blosum62,False,800,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_800.json,0.14,0.36,2.5625,0.607499027847819,0.995,0.99375,0.99375,1.897650876185864,0.5650738302709575,0.0500146966583135,0.0374609972473892
110,110,110,blosum62,False,51200,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_51200.json,0.2160657786805203,0.3298308659817975,4.268602788953556,1.9385538860169105,0.8539314870512871,0.5325573219796101,0.3337369633998672,3.025439760250361,1.0767551572960243,0.1453561498063302,0.0954682931485217
111,111,111,blosum62,False,12800,0.005,0.7,hf_uniref50_mutbpe_0.7_3_12_0.005_12800.json,0.07671875,0.8928125,3.7415625,0.937831952846055,0.913671875,0.809765625,0.72859375,2.5312692598772744,0.7423516994897794,0.1102017070822576,0.3510996042054105
112,112,112,pam250,False,800,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_800.json,0.04875,0.54625,2.5925,0.6036549089184372,0.995,0.99375,0.99375,1.8918276278898996,0.5866127816860878,0.0239112420768497,0.095389132501998
113,113,113,pam250,False,3200,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_3200.json,0.1578125,0.62875,3.001875,0.5842543600493165,0.9821875,0.9559375,0.9446875,2.2369561764411783,0.6027002248855141,0.0891645120199008,0.1483354108870013
114,114,114,pam250,False,3200,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_3200.json,0.1584375,0.6278125,2.9975,0.5607735915180431,0.9878125,0.9615625,0.9503125,2.2377584594379765,0.6034972896725632,0.0893114892314657,0.148576128493987
115,115,115,pam250,False,51200,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_51200.json,0.0577471390071476,0.9283091825176736,4.065714955278678,1.1729286127560197,0.9407296019997656,0.5194117876811312,0.3274420966293012,3.0085460671474373,0.9466605701400758,0.1132817588624244,0.5816962028690135
116,116,116,pam250,False,1600,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_1600.json,0.146875,0.508125,2.78,0.5177040766155316,0.9975,0.996875,0.996875,2.0847151939733863,0.5934449369710162,0.0620916476843094,0.1013097708690111
117,117,117,pam250,False,6400,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_6400.json,0.1559375,0.70375,3.383125,0.8954205783816924,0.96375,0.9203125,0.8934375,2.3909908245082514,0.6657302545549839,0.1130250268683426,0.1968259423101965
118,118,118,pam250,False,25600,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_25600.json,0.1448828125,0.7927734375,3.8612109375,0.9976706818205748,0.94765625,0.776171875,0.6135546875,2.762005463608381,0.8531648935522335,0.1630048073412041,0.3223280519451013
119,119,119,pam250,False,6400,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_6400.json,0.1553125,0.7046875,3.4034375,0.968670375541944,0.955,0.91234375,0.8859375,2.389146317641008,0.6644178122977755,0.1128519872202651,0.1961005978123013
120,120,120,pam250,False,1600,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_1600.json,0.153125,0.489375,2.77,0.4947251465274725,0.9975,0.996875,0.996875,2.0937307482588148,0.5922430996287144,0.0630613937848968,0.1021152571166737
121,121,121,pam250,False,3200,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_3200.json,0.0596875,0.821875,3.0625,0.686469964977715,0.9659375,0.9315625,0.9053125,2.198566003507383,0.6224650044486425,0.0533726164980547,0.2319676242807559
122,122,122,pam250,False,51200,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_51200.json,0.0310623196318539,0.9593245456672648,4.182064581545902,1.0954047335016208,0.6832540363466189,0.4476444895093986,0.3154785118165509,2.873013669617516,0.8803709344112969,0.0958566524350836,0.536102637766498
123,123,123,pam250,False,6400,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_6400.json,0.05453125,0.88296875,3.5265625,1.1681214140285991,0.88875,0.8365625,0.79953125,2.3430159253604232,0.6538579697124942,0.066406429532541,0.2973695865031664
124,124,124,pam250,False,51200,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_51200.json,0.1420870686119411,0.8075818831663444,4.086736587176032,1.2347649923191295,0.8510771273998555,0.5332513036854749,0.3332747407277202,2.982758720638265,0.9570585181108324,0.1895400199929761,0.391585693765036
125,125,125,pam250,False,800,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_800.json,0.04375,0.55375,2.61,0.6252108530435587,0.995,0.9825,0.97375,1.8798664062628776,0.5837331073077734,0.0223667890346962,0.0904144420444382
126,126,126,pam250,False,800,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_800.json,0.045,0.5525,2.61,0.6252108530435587,0.995,0.9925,0.98625,1.8824586344816356,0.5846795843543501,0.0227310724638815,0.0915846202657708
127,127,127,pam250,False,51200,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_51200.json,0.1257177454005703,0.8335221280418733,4.120424983399086,1.2955737526120543,0.7661028866059919,0.5055661888207492,0.3339322682707706,2.9388792106642154,0.9372006788869232,0.1874858451813178,0.3797965159719487
128,128,128,pam250,False,51200,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_51200.json,0.0393354936946082,0.9505719751688596,4.053371334869012,0.8955405245150384,0.8063873814078788,0.486178893530629,0.3271776051223988,2.9403551774877417,0.8889424174633495,0.1008030219908736,0.56664601434021
129,129,129,pam250,False,800,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_800.json,0.09875,0.37375,2.54125,0.5905373446652679,0.995,0.99125,0.98875,1.9138845108484093,0.5641577550402345,0.0335533406803676,0.054175439567759
130,130,130,pam250,False,25600,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_25600.json,0.03625,0.9464453125,4.054140625,1.1655256248478787,0.7909765625,0.63109375,0.5155859375,2.6753184032533914,0.793948152866931,0.0859045496405327,0.4490395181823106
131,131,131,pam250,False,25600,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_25600.json,0.1365234375,0.805859375,3.895234375,1.0714360721022138,0.8829296875,0.7342578125,0.5915234375,2.738835078250482,0.8479662328138787,0.161711885965048,0.3144649969516818
132,132,132,pam250,False,800,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_800.json,0.0525,0.54,2.58375,0.5923888868315744,0.995,0.99375,0.99375,1.897924842782672,0.5882051680634943,0.0251030458686005,0.097234553413574
133,133,133,pam250,False,25600,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_25600.json,0.0436328125,0.9384765625,3.8681640625,0.7075086759479096,0.9453125,0.723515625,0.5632421875,2.732974469424429,0.8072267527459757,0.0901510311593483,0.4754749153485347
134,134,134,pam250,False,6400,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_6400.json,0.05671875,0.88046875,3.41046875,0.9214075158385612,0.9478125,0.8840625,0.83671875,2.35402681439684,0.6596854746611301,0.0671506881175883,0.3025408572644233
135,135,135,pam250,False,3200,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_3200.json,0.0621875,0.8190625,3.0203125,0.5787958113864721,0.9915625,0.9625,0.93625,2.207849712838871,0.6207315229316523,0.0543536996051004,0.2363412978846783
136,136,136,pam250,False,51200,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_51200.json,0.0304355465318314,0.9598032134002304,4.229057259434239,1.1958098395842742,0.6731351150850204,0.445171114538391,0.314468110028698,2.867486059758998,0.8812895440829047,0.0953286454585608,0.5335270831562074
137,137,137,pam250,False,6400,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_6400.json,0.065,0.87203125,3.2996875,0.6516354430093786,0.999375,0.983125,0.9375,2.386112337573959,0.6632990237774793,0.0707569604073347,0.3177667337404639
138,138,138,pam250,False,3200,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_3200.json,0.0709375,0.810625,2.9965625,0.519384235021262,0.99875,0.9984375,0.996875,2.230533601878716,0.6227363479465373,0.0574379697872331,0.2462537495773313
139,139,139,pam250,False,51200,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_51200.json,0.126105892232877,0.8332324277874343,4.1185868015545966,1.289293474652646,0.7670644298185653,0.5063179891803214,0.3338476261156572,2.939404748951409,0.9374609625448984,0.1875927078073109,0.379866292175285
140,140,140,pam250,False,25600,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_25600.json,0.0628125,0.916328125,3.8378125,0.9355703639672568,0.99890625,0.8381640625,0.6209765625,2.794009875358329,0.8498866521463864,0.102965259449152,0.493714372308586
141,141,141,pam250,False,1600,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_1600.json,0.143125,0.515,2.7775,0.5142071621715492,0.9975,0.996875,0.996875,2.0796644326844445,0.5928760684448998,0.0612391551599349,0.1000196452574092
142,142,142,pam250,False,3200,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_3200.json,0.0734375,0.8084375,2.9890625,0.5064810307820465,0.99875,0.9984375,0.9984375,2.240720298026418,0.6220507746664979,0.0586153122576975,0.2515469883403159
143,143,143,pam250,False,51200,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_51200.json,0.134177066854163,0.8204527255327044,4.0883771801332,1.2251043742197514,0.8135583289388879,0.5204781156618035,0.3339387902580027,2.963835989542078,0.9479195112943702,0.1878963097338861,0.3870541622242467
144,144,144,pam250,False,6400,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_6400.json,0.06921875,0.86671875,3.3128125,0.6240165727570707,0.999375,0.99921875,0.9853125,2.404116817975313,0.6749727468179493,0.0725268781159223,0.3266544480982313
145,145,145,pam250,False,12800,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_12800.json,0.057421875,0.908828125,3.621875,0.6573090891586109,0.9996875,0.9578125,0.84640625,2.573278912615343,0.749147964667633,0.0826901665292114,0.4037921360566023
146,146,146,pam250,False,800,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_800.json,0.1,0.37,2.535,0.5802550041467084,0.995,0.99375,0.99375,1.917195590565373,0.565019312450544,0.0338648496068761,0.0553003378174919
147,147,147,pam250,False,6400,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_6400.json,0.0825,0.85203125,3.33921875,0.6517981060258684,0.999375,0.99921875,0.99921875,2.4268800266063724,0.6849779603685937,0.0795122048067632,0.3288152080163982
148,148,148,pam250,False,12800,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_12800.json,0.1659375,0.72640625,3.6515625,0.6382578903702579,0.999609375,0.986015625,0.895546875,2.595853730163358,0.7649165220446763,0.1378331958064004,0.2606821938152419
149,149,149,pam250,False,25600,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_25600.json,0.1361328125,0.8061328125,3.9017578125,1.0884533470194024,0.88046875,0.7330078125,0.59125,2.738126669566719,0.8478616326080796,0.16152687116777,0.3142132453994677
150,150,150,pam250,False,3200,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_3200.json,0.09125,0.78625,3.0015625,0.5193932628743125,0.99875,0.9984375,0.9984375,2.2629151005622377,0.6235979988447441,0.0659653464460454,0.253954233629148
151,151,151,pam250,False,25600,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_25600.json,0.0374609375,0.945,3.963671875,0.9571509436718092,0.818046875,0.6469921875,0.5246484375,2.6854379712124943,0.7950299088148921,0.0864936037205183,0.4532217595364014
152,152,152,pam250,False,25600,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_25600.json,0.1514453125,0.78265625,3.8591796875,0.9793233842438828,0.9794140625,0.8005859375,0.6259765625,2.775676884788136,0.8577882758445085,0.1644677795840472,0.3256520322037304
153,153,153,pam250,False,6400,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_6400.json,0.1671875,0.6828125,3.35328125,0.6695006680465434,0.999375,0.9940625,0.9703125,2.4126414766789206,0.6760234138159429,0.1142616649015704,0.2031265539098771
154,154,154,pam250,False,1600,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_1600.json,0.14,0.52375,2.788125,0.5428334477258944,0.996875,0.9875,0.979375,2.073684319051341,0.5929865207956984,0.0608359623520766,0.0985099415336223
155,155,155,pam250,False,800,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_800.json,0.1025,0.36375,2.53375,0.5781684754312346,0.995,0.99375,0.99375,1.9198077357100096,0.5659244558683826,0.0340350727702844,0.0555023695929898
156,156,156,pam250,False,1600,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_1600.json,0.14,0.52375,2.788125,0.5428334477258944,0.99625,0.986875,0.97875,2.073600748279492,0.592984766022492,0.0608335106248377,0.0984656708976073
157,157,157,pam250,False,3200,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_3200.json,0.1709375,0.6015625,2.99625,0.5635469659838892,0.99875,0.9984375,0.9984375,2.2562551505251,0.6072160861913133,0.0911813628316183,0.1527386338153458
158,158,158,pam250,False,1600,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_1600.json,0.056875,0.720625,2.855,0.5845413204787938,0.993125,0.96375,0.94,2.0351953370920257,0.6130689281186678,0.0383862580943553,0.1568593993131917
159,159,159,pam250,False,12800,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_12800.json,0.1428125,0.77140625,3.687109375,0.827201480764208,0.933671875,0.858828125,0.787578125,2.551218373722859,0.7472855565096248,0.1352522710820131,0.2516794279901359
160,160,160,pam250,False,3200,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_3200.json,0.1775,0.58125,2.9975,0.5472315158858665,0.99875,0.9984375,0.9984375,2.266970856749812,0.6098066674616712,0.0918078622808293,0.1534109649213135
161,161,161,pam250,False,12800,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_12800.json,0.04390625,0.923125,3.898359375,1.4147870635195785,0.841953125,0.7453125,0.6728125,2.4947152452022943,0.7238384176361254,0.0762056026586931,0.3677206784565706
162,162,162,pam250,False,6400,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_6400.json,0.1734375,0.66515625,3.36359375,0.6487172652917024,0.999375,0.99921875,0.99734375,2.424691939803876,0.6835994577990266,0.1144689660311852,0.2038532182482103
163,163,163,pam250,False,12800,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_12800.json,0.153046875,0.756796875,3.65359375,0.6899111505802585,0.990703125,0.91609375,0.833515625,2.570414907596615,0.7540232547290592,0.13649965361728,0.2576520491183825
164,164,164,pam250,False,51200,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_51200.json,0.0451155708261752,0.9439520537248164,4.037170076526628,1.076566548223883,0.8687138841168203,0.5009956270498204,0.3263509292519131,2.9709527800221323,0.9184827681361372,0.1039947061137108,0.5784462395400292
165,165,165,pam250,False,800,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_800.json,0.09875,0.37375,2.54125,0.5905373446652679,0.995,0.99125,0.98875,1.9138845108484093,0.5641577550402345,0.0335533406803676,0.054175439567759
166,166,166,pam250,False,51200,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_51200.json,0.1590531804777064,0.7786848426849989,4.096302950998965,1.3528793771252847,0.9103372849247114,0.5353397261879187,0.3341796379118411,3.010062963245137,0.9872539227045712,0.1911348077362618,0.3929042545086472
167,167,167,pam250,False,25600,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_25600.json,0.0499609375,0.9309375,3.8443359375,0.761147829169747,0.994375,0.7776171875,0.59140625,2.76250861843142,0.8268690858906607,0.0934377808559822,0.4887660104297691
168,168,168,pam250,False,1600,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_1600.json,0.058125,0.71875,2.8525,0.5817690990013525,0.9975,0.979375,0.955625,2.039216499524089,0.6139046391596577,0.0388357523360743,0.1586215274331067
169,169,169,pam250,False,800,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_800.json,0.06125,0.5225,2.5675,0.5816929674540358,0.995,0.99375,0.99375,1.911056003413568,0.585356462548516,0.0279254370394555,0.0989471665746765
170,170,170,pam250,False,12800,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_12800.json,0.06875,0.896015625,3.629765625,0.6202849679227856,0.9996875,0.999609375,0.9165625,2.599019570183572,0.7589117997108034,0.0902515354236686,0.4068728527180902
171,171,171,pam250,False,12800,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_12800.json,0.04609375,0.921015625,3.74515625,1.0767376599699348,0.896875,0.78734375,0.704375,2.510665512986,0.729182447824301,0.0771605838380686,0.374808266783926
172,172,172,pam250,False,12800,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_12800.json,0.15765625,0.7471875,3.6475,0.6589500535400201,0.999609375,0.948046875,0.858671875,2.5811030195448192,0.7586408237176433,0.1376031744698484,0.2603077641705071
173,173,173,pam250,False,12800,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_12800.json,0.141875,0.7728125,3.7,0.8729781144695663,0.926640625,0.852890625,0.78328125,2.549235670338308,0.746529399794176,0.1350052073713657,0.2510150024605247
174,174,174,pam250,False,25600,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_25600.json,0.1625390625,0.76171875,3.86015625,0.9838605273943766,0.9987890625,0.8369140625,0.644453125,2.7939562451729114,0.865565417989177,0.1651177468653284,0.3263435154489565
175,175,175,pam250,False,1600,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_1600.json,0.064375,0.70875,2.7975,0.5188082268383444,0.9975,0.996875,0.996875,2.0623104124513443,0.6129871875956153,0.0412127898534547,0.1689369245959932
176,176,176,pam250,False,1600,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_1600.json,0.066875,0.708125,2.795,0.5105270792883363,0.9975,0.996875,0.996875,2.070992648583338,0.6143939497107427,0.0422893901077078,0.1736125730314014
177,177,177,pam250,False,3200,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_3200.json,0.1653125,0.611875,2.9859375,0.519806871192122,0.99875,0.998125,0.9934375,2.249917045153978,0.6043449315329341,0.0901788072257509,0.1516645425005921
178,178,178,pam250,False,800,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_800.json,0.10125,0.37,2.53625,0.5823313702532058,0.995,0.99375,0.99375,1.9166420353879572,0.5648985852070768,0.0340014733720572,0.0550216275910055
179,179,179,pam250,False,6400,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_6400.json,0.16328125,0.68984375,3.35453125,0.7225271014772526,0.999375,0.9734375,0.94609375,2.4054652788816075,0.6728916394181049,0.1135543230351169,0.2012919647732158
180,180,180,pam250,False,12800,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_12800.json,0.05265625,0.914765625,3.62421875,0.703172867236274,0.999453125,0.90203125,0.793046875,2.5514587415921226,0.7412503045422016,0.0807091660582546,0.3942031355428213
181,181,181,pam250,False,1600,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_1600.json,0.079375,0.690625,2.785625,0.5085075927234626,0.9975,0.996875,0.996875,2.0870340934313343,0.6121876084038816,0.0461382759748415,0.1757522521413513
182,182,182,blosum45,False,800,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_800.json,0.14125,0.38625,2.55125,0.6023512025504868,0.995,0.99375,0.99375,1.9041303112826704,0.5622650161531967,0.0496790765888095,0.048737981239886
183,183,183,blosum45,False,12800,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_12800.json,0.075625,0.89359375,3.661328125,0.6775021004909303,0.997734375,0.89796875,0.7903125,2.552498699807613,0.7522690752094384,0.1024225110718246,0.3693527003161532
184,184,184,blosum45,False,6400,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_6400.json,0.1734375,0.71609375,3.496875,1.0215629180020127,0.95375,0.91140625,0.873125,2.382545600998465,0.6761982724224349,0.1503090320048286,0.1848456670638486
185,185,185,blosum45,False,800,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_800.json,0.01125,0.01125,2.52,0.5873936406800717,0.995,0.99375,0.99375,1.945772694645198,0.5625701955190225,0.0028317353465896,0.0008666082830303
186,186,186,blosum45,False,25600,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_25600.json,0.1559375,0.8037109375,3.8953515625,0.9693664673078172,0.9416015625,0.7625390625,0.6091015625,2.7577839881965205,0.8637369944172804,0.2076987864089469,0.3126017501049208
187,187,187,blosum45,False,1600,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_1600.json,0.191875,0.538125,2.849375,0.7120421243625912,0.985625,0.973125,0.964375,2.0632221884645303,0.5965046787664577,0.0897491132078181,0.090091819056534
188,188,188,blosum45,False,1600,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_1600.json,0.033125,0.035625,2.77625,0.5185113028970728,0.9975,0.996875,0.996875,2.121331354887602,0.5850236573292702,0.0076499539393902,0.0035446726551851
189,189,189,blosum45,False,3200,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_3200.json,0.1978125,0.62375,3.0478125,0.6199972490082057,0.99,0.97375,0.9615625,2.2377652493971163,0.6121448957712902,0.1258462700197217,0.139238922620398
190,190,190,blosum45,False,1600,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_1600.json,0.029375,0.03125,2.7725,0.5058692418067429,0.9975,0.996875,0.996875,2.122209153739772,0.5845377495167766,0.0069683510173497,0.0034131951685025
191,191,191,blosum45,False,1600,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_1600.json,0.034375,0.039375,2.77875,0.521985373795603,0.99625,0.995625,0.995625,2.12040022556342,0.5852098605368559,0.0079923782258463,0.0035907480662843
192,192,192,blosum45,False,800,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_800.json,0.0525,0.545,2.6375,0.6626784124656053,0.99375,0.97625,0.9625,1.873546810840069,0.5794649657072426,0.0255257952057872,0.0811624886644746
193,193,193,blosum45,False,51200,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_51200.json,0.0506882749194571,0.9408962218100166,4.262013082104852,1.2081640514089391,0.6892121448794298,0.4608220247974226,0.3279507956653324,2.889256045094745,0.8959193007820206,0.1287996129363362,0.5106151948605676
194,194,194,blosum45,False,12800,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_12800.json,0.22328125,0.30734375,3.75890625,1.090555119464989,0.97,0.943984375,0.9028125,2.611748812786504,0.8069894113261208,0.0662203600931946,0.044037832650853
